Con modulo			Senza modulo				Con	Senza		Sottratti			Scarto quadratico	
8.08403	8.08403	3.92393	8.09713	8.09713	3.96771		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
8.35521	7.85277	4.06667	8.33892	7.86204	4.04589		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.85277	8.35521	4.06667	7.86204	8.33892	4.04589		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.1583	8.1583	4.45682	8.16012	8.16012	4.4734		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.40747	7.90493	4.53341	8.39669	7.91153	4.51471		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.90493	8.40747	4.53341	7.91153	8.39669	4.51471		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.08403	8.08403	3.92393	8.09713	8.09713	3.96771		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
8.42369	7.92109	5	8.41662	7.9286	5		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
7.92109	8.42369	5	7.9286	8.41662	5		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
8.1583	8.1583	4.45682	8.16012	8.16012	4.4734		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.1583	8.1583	5.54318	8.16012	8.16012	5.5266		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.40747	7.90493	5.46659	8.39669	7.91153	5.48529		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.90493	8.40747	5.46659	7.91153	8.39669	5.48529		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.08403	8.08403	6.07607	8.09713	8.09713	6.03229		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
8.35521	7.85277	5.93333	8.33892	7.86204	5.95411		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.85277	8.35521	5.93333	7.86204	8.33892	5.95411		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.1583	8.1583	5.54318	8.16012	8.16012	5.5266		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
7.70484	8.20805	6.6227	7.6892	8.22729	6.61334		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.20805	7.70484	6.6227	8.22729	7.6892	6.61334		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.08403	8.08403	6.07607	8.09713	8.09713	6.03229		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
7.89113	7.89113	6.88796	7.87818	7.87818	6.91889		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
7.56476	8.06756	7.06247	7.5641	8.07699	7.05124		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.06756	7.56476	7.06247	8.07699	7.5641	7.05124		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
7.42044	7.92218	7.42044	7.42626	7.91145	7.42626		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
7.92218	7.42044	7.42044	7.91145	7.42626	7.42626		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
7.89113	7.89113	6.88796	7.87818	7.87818	6.91889		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
7.34865	8.35268	3.12101	7.3718	8.32025	3.10251		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
7.89113	7.89113	3.11204	7.87818	7.87818	3.08111		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
7.46782	8.47124	3.53444	7.46972	8.45754	3.51815		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
7.85277	8.35521	4.06667	7.86204	8.33892	4.04589		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.54803	8.55446	3.95754	7.54757	8.56673	3.981		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.08403	8.08403	3.92393	8.09713	8.09713	3.96771		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
7.90493	8.40747	4.53341	7.91153	8.39669	4.51471		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.61272	8.61961	4.45706	7.59794	8.63741	4.48045		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.1583	8.1583	4.45682	8.16012	8.16012	4.4734		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
7.85277	8.35521	4.06667	7.86204	8.33892	4.04589		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.92109	8.42369	5	7.9286	8.41662	5		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
7.63697	8.64414	5	7.61541	8.66192	5		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
7.90493	8.40747	4.53341	7.91153	8.39669	4.51471		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.90493	8.40747	5.46659	7.91153	8.39669	5.48529		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.61272	8.61961	5.54294	7.59794	8.63741	5.51955		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.1583	8.1583	5.54318	8.16012	8.16012	5.5266		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
7.92109	8.42369	5	7.9286	8.41662	5		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
7.85277	8.35521	5.93333	7.86204	8.33892	5.95411		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.54803	8.55446	6.04246	7.54757	8.56673	6.019		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.08403	8.08403	6.07607	8.09713	8.09713	6.03229		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
7.90493	8.40747	5.46659	7.91153	8.39669	5.48529		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.46782	8.47124	6.46556	7.46972	8.45754	6.48185		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
7.85277	8.35521	5.93333	7.86204	8.33892	5.95411		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.34865	8.35268	6.87899	7.3718	8.32025	6.89749		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
7.89113	7.89113	6.88796	7.87818	7.87818	6.91889		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
7.30741	8.75391	4.07694	7.33339	8.73283	4.06656		20.26802096	20.25003893		0.01802096	3.89346E-05		0.000324755	1.5159E-09
7.85277	8.35521	4.06667	7.86204	8.33892	4.04589		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.32591	8.83346	4.53477	7.37192	8.79459	4.52558		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
7.90493	8.40747	4.53341	7.91153	8.39669	4.51471		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.34276	8.85047	5	7.3852	8.81587	5		20.31464364	20.2500429		0.064643638	4.28969E-05		0.0041788	1.84014E-09
7.92109	8.42369	5	7.9286	8.41662	5		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
7.32591	8.83346	5.46523	7.37192	8.79459	5.47442		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
7.90493	8.40747	5.46659	7.91153	8.39669	5.48529		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.30741	8.75391	5.92306	7.33339	8.73283	5.93344		20.26802096	20.25003893		0.01802096	3.89346E-05		0.000324755	1.5159E-09
7.85277	8.35521	5.93333	7.86204	8.33892	5.95411		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.85277	1.64479	4.06667	7.86204	1.66108	4.04589		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.35521	2.14723	4.06667	8.33892	2.13796	4.04589		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.90493	1.59253	4.53341	7.91153	1.60331	4.51471		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.40747	2.09507	4.53341	8.39669	2.08847	4.51471		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.92109	1.57631	5	7.9286	1.58338	5		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
8.42369	2.07891	5	8.41662	2.0714	5		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
7.90493	1.59253	5.46659	7.91153	1.60331	5.48529		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.40747	2.09507	5.46659	8.39669	2.08847	5.48529		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.85277	1.64479	5.93333	7.86204	1.66108	5.95411		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.35521	2.14723	5.93333	8.33892	2.13796	5.95411		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.89113	2.10887	3.11204	7.87818	2.12182	3.08111		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
8.35268	2.65135	3.12101	8.32025	2.6282	3.10251		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.47124	2.53218	3.53444	8.45754	2.53028	3.51815		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
8.35521	2.14723	4.06667	8.33892	2.13796	4.04589		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.08403	1.91597	3.92393	8.09713	1.90287	3.96771		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
8.55446	2.45197	3.95754	8.56673	2.45243	3.981		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.40747	2.09507	4.53341	8.39669	2.08847	4.51471		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.1583	1.8417	4.45682	8.16012	1.83988	4.4734		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.61961	2.38728	4.45706	8.63741	2.40206	4.48045		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.35521	2.14723	4.06667	8.33892	2.13796	4.04589		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.42369	2.07891	5	8.41662	2.0714	5		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
8.18198	1.81802	5	8.18198	1.81802	5		20.24999344	20.24999344		-6.5592E-06	-6.5592E-06		4.30231E-11	4.30231E-11
8.64414	2.36303	5	8.66192	2.38459	5		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
8.40747	2.09507	4.53341	8.39669	2.08847	4.51471		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.40747	2.09507	5.46659	8.39669	2.08847	5.48529		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.1583	1.8417	5.54318	8.16012	1.83988	5.5266		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.61961	2.38728	5.54294	8.63741	2.40206	5.51955		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.42369	2.07891	5	8.41662	2.0714	5		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
8.35521	2.14723	5.93333	8.33892	2.13796	5.95411		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.08403	1.91597	6.07607	8.09713	1.90287	6.03229		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
8.55446	2.45197	6.04246	8.56673	2.45243	6.019		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.40747	2.09507	5.46659	8.39669	2.08847	5.48529		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.47124	2.53218	6.46556	8.45754	2.53028	6.48185		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
8.35521	2.14723	5.93333	8.33892	2.13796	5.95411		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.89113	2.10887	6.88796	7.87818	2.12182	6.91889		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
8.35268	2.65135	6.87899	8.32025	2.6282	6.89749		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
7.92218	2.57956	2.57956	7.91145	2.57374	2.57374		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
8.35268	3.12101	2.65135	8.32025	3.10251	2.6282		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.35268	2.65135	3.12101	8.32025	2.6282	3.10251		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.06756	2.43524	2.93753	8.07699	2.4359	2.94876		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.47124	2.53218	3.53444	8.45754	2.53028	3.51815		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
8.20805	2.29516	3.3773	8.22729	2.3108	3.38666		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.62079	2.88745	3.38918	8.66198	2.90772	3.43083		20.1677288	20.25002761		-0.082271201	2.76077E-05		0.006768551	7.62185E-10
8.35268	2.65135	3.12101	8.32025	2.6282	3.10251		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.55446	2.45197	3.95754	8.56673	2.45243	3.981		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.75391	2.69259	4.07694	8.73283	2.66661	4.06656		20.26802096	20.25003893		0.01802096	3.89346E-05		0.000324755	1.5159E-09
8.35521	2.14723	4.06667	8.33892	2.13796	4.04589		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.77176	2.80742	3.90383	8.79247	2.83345	3.91683		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
8.47124	2.53218	3.53444	8.45754	2.53028	3.51815		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
8.61961	2.38728	4.45706	8.63741	2.40206	4.48045		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.83346	2.67409	4.53477	8.79459	2.62808	4.52558		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
8.40747	2.09507	4.53341	8.39669	2.08847	4.51471		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.55446	2.45197	3.95754	8.56673	2.45243	3.981		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.64414	2.36303	5	8.66192	2.38459	5		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
8.85047	2.65724	5	8.81587	2.6148	5		20.31464364	20.2500429		0.064643638	4.28969E-05		0.0041788	1.84014E-09
8.42369	2.07891	5	8.41662	2.0714	5		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
8.61961	2.38728	4.45706	8.63741	2.40206	4.48045		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.61961	2.38728	5.54294	8.63741	2.40206	5.51955		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.83346	2.67409	5.46523	8.79459	2.62808	5.47442		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
8.40747	2.09507	5.46659	8.39669	2.08847	5.48529		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.64414	2.36303	5	8.66192	2.38459	5		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
8.55446	2.45197	6.04246	8.56673	2.45243	6.019		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.75391	2.69259	5.92306	8.73283	2.66661	5.93344		20.26802096	20.25003893		0.01802096	3.89346E-05		0.000324755	1.5159E-09
8.35521	2.14723	5.93333	8.33892	2.13796	5.95411		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.77176	2.80742	6.09617	8.79247	2.83345	6.08317		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
8.61961	2.38728	5.54294	8.63741	2.40206	5.51955		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.47124	2.53218	6.46556	8.45754	2.53028	6.48185		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
8.20805	2.29516	6.6227	8.22729	2.3108	6.61334		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.62079	2.88745	6.61082	8.66198	2.90772	6.56917		20.1677288	20.25002761		-0.082271201	2.76077E-05		0.006768551	7.62185E-10
8.55446	2.45197	6.04246	8.56673	2.45243	6.019		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.35268	2.65135	6.87899	8.32025	2.6282	6.89749		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.06756	2.43524	7.06247	8.07699	2.4359	7.05124		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.47124	2.53218	6.46556	8.45754	2.53028	6.48185		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
7.92218	2.57956	7.42044	7.91145	2.57374	7.42626		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
8.35268	3.12101	7.34865	8.32025	3.10251	7.3718		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.35268	2.65135	6.87899	8.32025	2.6282	6.89749		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
7.89113	3.11204	2.10887	7.87818	3.08111	2.12182		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
8.35268	3.12101	2.65135	8.32025	3.10251	2.6282		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.06756	2.93753	2.43524	8.07699	2.94876	2.4359		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.47124	3.53444	2.53218	8.45754	3.51815	2.53028		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
8.35268	2.65135	3.12101	8.32025	2.6282	3.10251		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.62079	3.38918	2.88745	8.66198	3.43083	2.90772		20.1677288	20.25002761		-0.082271201	2.76077E-05		0.006768551	7.62185E-10
8.35268	3.12101	2.65135	8.32025	3.10251	2.6282		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.62079	2.88745	3.38918	8.66198	2.90772	3.43083		20.1677288	20.25002761		-0.082271201	2.76077E-05		0.006768551	7.62185E-10
8.85935	3.13221	3.59912	8.81583	3.09181	3.56883		20.34568668	20.24999523		0.095686681	-4.7661E-06		0.009155941	2.27157E-11
8.47124	2.53218	3.53444	8.45754	2.53028	3.51815		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
8.84225	3.34383	3.34383	8.84875	3.35119	3.35119		20.2486832	20.25002539		-0.0013168	2.53947E-05		1.73396E-06	6.44891E-10
8.77176	2.80742	3.90383	8.79247	2.83345	3.91683		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
8.95797	3.04935	4.05116	8.92786	3.03595	4.01796		20.37085929	20.24997914		0.120859289	-2.08563E-05		0.014606968	4.34985E-10
8.55446	2.45197	3.95754	8.56673	2.45243	3.981		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.62079	2.88745	3.38918	8.66198	2.90772	3.43083		20.1677288	20.25002761		-0.082271201	2.76077E-05		0.006768551	7.62185E-10
8.61961	2.38728	4.45706	8.63741	2.40206	4.48045		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.77176	2.80742	3.90383	8.79247	2.83345	3.91683		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
9.02705	2.9933	5	9.02494	2.98758	5		20.24397659	20.24997626		-0.006023408	-2.374E-05		3.62814E-05	5.63588E-10
8.64414	2.36303	5	8.66192	2.38459	5		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
8.61961	2.38728	5.54294	8.63741	2.40206	5.51955		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.77176	2.80742	6.09617	8.79247	2.83345	6.08317		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
8.95797	3.04935	5.94884	8.92786	3.03595	5.98204		20.37085929	20.24997914		0.120859289	-2.08563E-05		0.014606968	4.34985E-10
8.55446	2.45197	6.04246	8.56673	2.45243	6.019		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.62079	2.88745	6.61082	8.66198	2.90772	6.56917		20.1677288	20.25002761		-0.082271201	2.76077E-05		0.006768551	7.62185E-10
8.85935	3.13221	6.40088	8.81583	3.09181	6.43117		20.34568668	20.24999523		0.095686681	-4.7661E-06		0.009155941	2.27157E-11
8.47124	2.53218	6.46556	8.45754	2.53028	6.48185		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
8.84225	3.34383	6.65617	8.84875	3.35119	6.64881		20.2486832	20.25002539		-0.0013168	2.53947E-05		1.73396E-06	6.44891E-10
8.77176	2.80742	6.09617	8.79247	2.83345	6.08317		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
8.35268	2.65135	6.87899	8.32025	2.6282	6.89749		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.62079	3.38918	7.11255	8.66198	3.43083	7.09228		20.1677288	20.25002761		-0.082271201	2.76077E-05		0.006768551	7.62185E-10
8.62079	2.88745	6.61082	8.66198	2.90772	6.56917		20.1677288	20.25002761		-0.082271201	2.76077E-05		0.006768551	7.62185E-10
8.35268	3.12101	7.34865	8.32025	3.10251	7.3718		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.06756	2.93753	7.56476	8.07699	2.94876	7.5641		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.47124	3.53444	7.46782	8.45754	3.51815	7.46972		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
7.89113	3.11204	7.89113	7.87818	3.08111	7.87818		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
8.35268	3.12101	7.34865	8.32025	3.10251	7.3718		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.35521	4.06667	2.14723	8.33892	4.04589	2.13796		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.47124	3.53444	2.53218	8.45754	3.51815	2.53028		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
8.20805	3.3773	2.29516	8.22729	3.38666	2.3108		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
